"geneid"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"change"
"CG3894"	146.730104741476	0.331603387158103	0.157921049145594	2.09980486421657	0.0357460101900171	0.12140679590658	"unchanged"
"GstE12"	2628.56430000187	-0.547771298412547	0.12703822126247	-4.31186215431033	1.61885352072687e-05	0.000170922641144706	"unchanged"
"Eps-15"	705.267217586931	-0.0521822172220426	0.11308824149926	-0.461429203692976	0.64449070333295	0.854626635493712	"unchanged"
"egg"	264.338158791406	-0.103373900281139	0.137032700472479	-0.754373955447957	0.450624705892908	0.7036966795786	"unchanged"
"CG3594"	338.774998783693	-0.407166610962147	0.174518068615028	-2.33309143398968	0.0196433469535861	0.0767593956594499	"unchanged"
"TyrRS-m"	506.481549851002	0.0132843149719075	0.127473293372114	0.104212534410079	0.917000687114236	1	"unchanged"
"CG3589"	171.13941651887	-0.18371596094706	0.216825273894749	-0.8472995682055	0.396828167270772	0.645937182917176	"unchanged"
"key"	230.161933083422	-0.126784449754611	0.19566785307723	-0.647957483872269	0.517012449397636	0.759563934061028	"unchanged"
"Reg-5"	274.743084342583	0.276177653238946	0.183691483300978	1.50348643429718	0.132713652546817	0.312835279094292	"unchanged"
"asRNA:CR43257"	3.42071418369219	0.766500464204003	1.31334109222533	0.583626347139755	0.559471730045057	0.793357030152561	"unchanged"
"ETH"	45.3046220811266	1.08395330916369	0.741519487616886	1.46180016474998	0.143795978963294	0.329078550342134	"upregulated"
"Orc4"	108.756094509013	0.744599589140129	0.244239792387885	3.04864159054641	0.00229878556388892	0.0137799541724968	"unchanged"
"Dll"	11.0192962916806	0	1.76914031747269	0	1	1	"unchanged"
"Atf-2"	54.256424959381	-0.324874197412532	0.356568312468254	-0.911113483875425	0.36223558254703	0.608764017956877	"unchanged"
"CG16896"	90.7933783107389	0.0516564561831957	0.228857890138034	0.225714115218136	0.821423779020013	0.982834590916783	"unchanged"
"CG30423"	436.749905900535	0.112251500901391	0.163526043070856	0.686444182182972	0.492433051429531	0.749085107608917	"unchanged"
"CG44247"	39.898702501204	-0.755134504281855	0.83078580873066	-0.908940061741797	0.363381765436968	0.610030364175213	"unchanged"
"NKAIN"	900.924877859078	0.0993829596728857	0.152434053074882	0.651973477501542	0.514418282322169	0.758240555740525	"unchanged"
"Ance-5"	389.455403435858	-0.782804155653514	0.329033528461518	-2.37910148340724	0.0173548972945462	0.0699534870564085	"unchanged"
"NaCP60E"	111.644239300818	-0.251821931964759	0.334008807881734	-0.753937998107895	0.450886452639428	0.703903269086102	"unchanged"
"Tpc2"	9.82268390631036	0.871243693230536	0.656302206146033	1.32750383142347	0.184342073362734	0.391546884339791	"unchanged"
"CG9083"	234.244547625838	2.00470701107879	1.10642754163062	1.81187374287909	0.0700057073691905	0.200715019151054	"upregulated"
"RpL41"	40345.9497749704	-0.0359538513079305	0.125762964251169	-0.285885845026082	0.774965555527306	0.952073024893747	"unchanged"
"pain"	126.335696161753	-0.0262015925385852	0.901533163814954	-0.0290633707003187	0.976814049395525	1	"unchanged"
"CG30427"	117.184120741186	-0.157072631703019	1.68709063622703	-0.0931026634433182	0.925822001507158	1	"unchanged"
"CG3760"	2251.82333047212	-0.342118762866312	0.140957501760797	-2.42710574884395	0.0152198188357929	0.0632373756931606	"unchanged"
"CG2811"	227.201965264962	0.701148637948075	0.270932501683168	2.58790892045875	0.00965605085979277	0.0444767272766821	"unchanged"
"Tina-1"	3779.53280593353	-1.16644173959764	0.188112636658515	-6.20076226838022	5.61903370155151e-10	1.1379328026885e-08	"downregulated"
"CG15861"	33.6608750875104	0.104501588885937	0.395233713686614	0.264404541584217	0.791468212339594	0.963495091616036	"unchanged"
"CG3770"	32.2252665243431	-0.999697150216417	0.423054179227179	-2.36304757003614	0.0181253428548082	0.0723987156063016	"unchanged"
"CG2790"	209.846584938842	0.167193142863285	0.176675303951558	0.946330014007659	0.343980289334512	0.589471422394077	"unchanged"
"CG12851"	16.920719858118	0.624541149692363	1.00031163776477	0.624346579719819	0.532399999712183	0.771999266625222	"unchanged"
"lncRNA:CR44830"	2.74664764991762	-2.59732961756709	1.76539506084364	-1.47124554451052	0.141224724260629	0.325178673795118	"downregulated"
"CG2765"	1559.70674418975	2.04076946890036	0.140124690498187	14.5639534449268	4.76221720213559e-48	8.49001837265976e-46	"upregulated"
"CG30424"	107.543212132215	0.668177815205907	0.265919938660918	2.51270295326714	0.0119810168555455	0.0527871449985437	"unchanged"
"RpL19"	24110.4310321101	0.0316356203982812	0.112892890349403	0.280226861942936	0.779303459080248	0.954813555373783	"unchanged"
"CG3776"	725.279313480511	-0.0364293165298393	0.0954094197202731	-0.381820963135976	0.702594168396713	0.896259218069956	"unchanged"
"Phk-3"	1132.8945178278	0.390070510416566	0.317365831689429	1.2290879214694	0.219038843269087	0.436998711312465	"unchanged"
"CG2736"	2927.78660770217	-0.909345090075448	0.187059728449364	-4.86125526650491	1.16643723922423e-06	1.55453492359847e-05	"unchanged"
"lncRNA:CR45252"	0.847704551029322	3.39964247439183	3.19240012687336	1.06491740987413	0.28691330580846	NA	"upregulated"
"emp"	246.752806882187	-0.553066246374566	0.219847404929374	-2.51568239594294	0.0118802187306253	0.0525382477102252	"unchanged"
"CG3829"	1891.4056122657	-0.985124388207012	0.148499170936038	-6.63387130040831	3.26994969385214e-11	7.64746299368646e-10	"unchanged"
"zip"	2221.56252132859	-0.00770381052281843	0.159094876725346	-0.0484227442227316	0.961379333295396	1	"unchanged"
"uzip"	240.036708647903	0.127580883564639	0.28268975316847	0.451310605123372	0.65176570249567	0.859041572493082	"unchanged"
"Nplp1"	79.1251287105246	0.523375841770343	0.85158940530731	0.614587075072258	0.538827452227001	0.777267268706346	"unchanged"
"gsb-n"	7.098726680394	0	1.76164459836924	0	1	1	"unchanged"
"gsb"	4.22856328320847	0	1.88129714956573	0	1	1	"unchanged"
"gol"	20.2005850448416	-2.60029409760833	1.49370306585447	-1.74083735720314	0.0817120916924131	0.223046937036896	"downregulated"
"lov"	16.2423846901483	-1.47107723585289	0.960421044219683	-1.5317003357086	0.125596399533176	0.301049337651156	"downregulated"
"CG34038"	37.5665017759802	0.732459790347746	1.5791627788631	0.463827922081011	0.642771036698156	0.854039590652958	"unchanged"
"CG9380"	866.547849402773	-0.366016078819189	0.796008887067946	-0.459814060829633	0.645649689733726	0.855172218326201	"unchanged"
"Kr"	147.300160514822	-1.78977974006224	0.442959598328047	-4.04050334797525	5.33366035911683e-05	0.000505257459977313	"downregulated"
"CG30428"	147.004444672352	0.0992070827910072	0.17384056806497	0.570678546988701	0.568217563554186	0.7998143934315	"unchanged"
"lncRNA:CR40469"	3.00459915023817	-1.50606114848792	1.49624546398122	-1.00656021003438	0.314146163776454	0.552895214608988	"downregulated"
"CG17636"	362.278901126865	-0.15707263456599	1.67625202443453	-0.0937046650959169	0.925343764375591	1	"unchanged"
"RhoGAP1A"	897.021047584865	-0.168246774174154	0.18964324607407	-0.887175144156942	0.374984612301465	0.622684021801563	"unchanged"
"lncRNA:CR45473"	21.071468023551	-0.275887612842888	0.536918111955139	-0.513835549034225	0.607366971489159	0.834084583273722	"unchanged"
"tyn"	648.915478089388	-0.829397640949473	0.313777525676783	-2.64326656015454	0.00821103640254623	0.0389254668167786	"unchanged"
"CG17707"	6.84533857701616	1.65163337308862	1.80072133704799	0.917206532242365	0.359034424473332	0.605655717427037	"upregulated"
"CG3038"	123.728351130184	0.0929725242614223	0.233667167084623	0.397884415775675	0.690715388106681	0.886717969585612	"unchanged"
"G9a"	372.922618206954	-0.209442151016128	0.220551714977743	-0.949628303898084	0.342301151483706	0.58768924322421	"unchanged"
"CG42376"	401.086525273874	0.237735720122694	0.127073919890233	1.87084588504117	0.0613664455282915	0.181298586014716	"unchanged"
"cin"	906.35690274719	-0.00974177984083152	0.0914896381405638	-0.106479597458505	0.915201842241899	1	"unchanged"
"CG13377"	132.17742422411	0.234417538868698	0.591227002256094	0.396493289335859	0.691741157434163	0.887404897514404	"unchanged"
"asRNA:CR43906"	18.2897003538508	0.663687892599196	0.622849490162493	1.06556704802961	0.286619401665283	0.522808787841321	"unchanged"
"ewg"	201.062403838264	0.179060540275903	0.218832478505905	0.818253951600108	0.413212194129399	0.664549336166403	"unchanged"
"CG3777"	404.861687681698	-0.451248174786358	0.465917299720698	-0.968515603642248	0.332786930031624	0.575641460807048	"unchanged"
"CG13375"	19.9941325013617	0.298454325606999	1.24057162867965	0.240578067970688	0.809882150214178	0.974924549875934	"unchanged"
"CG32816"	35.4434763285669	0.360710964411199	0.926677710455831	0.389251797406205	0.69708989002947	0.891026393285201	"unchanged"
"CG43182"	9.51892468967612	2.22817971939082	1.66853543589626	1.33541048721805	0.18174203425297	0.387158594025671	"upregulated"
"y"	5.05491846976702	0.789309847264245	1.81594959971582	0.434654049532964	0.663813556495095	0.868395576432595	"unchanged"
"Pgcl"	171.732359541785	0	1.67815991796565	0	1	1	"unchanged"
"ase"	13.6558731261109	-2.01382469589891	1.65823381985501	-1.21443952703545	0.224579929144394	0.444259177606259	"downregulated"
"Cyp4g1"	709.725881010241	0.255990111585402	1.1248543552851	0.227576228320261	0.819975702102117	0.981425903627617	"unchanged"
"ebo"	469.093675975793	0.176927158348715	0.132118413447047	1.33915594149658	0.18051991209332	0.385612658419733	"unchanged"
"CR18275"	11.6904879518164	0.0935450768998376	0.794505383332712	0.117740016445759	0.906273658744905	1	"unchanged"
"CG13373"	62.5731254041242	0.207369027786536	0.289803837790997	0.715549626144317	0.474269487605755	0.728542418690331	"unchanged"
"CG32817"	1.53682532624142	2.33040641442698	1.87326365059342	1.24403546382206	0.213486511055708	NA	"upregulated"
"CR18166"	10.1170118930324	1.23099299624916	0.779178189581768	1.57986069516384	0.114138772131399	0.282940311586268	"upregulated"
"CG3176"	2.63761985205451	-0.159148237398071	1.82168291056529	-0.0873633037204512	0.930382737205772	1	"unchanged"
"CG18273"	634.131733011133	-0.438334195714666	0.150847099263515	-2.9058178636166	0.0036629459586426	0.0202514170311328	"unchanged"
"CG3156"	474.427530304437	-0.0218594902631676	0.121671622800834	-0.179659724757265	0.857419713865634	1	"unchanged"
"CG17896"	11674.058092773	-2.15950515157896	0.0778137984455512	-27.7522135497605	1.63853262761988e-169	5.93968077512208e-166	"downregulated"
"CG17778"	12.3921602236825	0.180996439952148	0.756820037932065	0.2391538686617	0.810986272263535	0.975929590667915	"unchanged"
"svr"	1285.47449350321	-0.560522726766275	0.137474311670764	-4.07729065855347	4.55635209916956e-05	0.000439665741601321	"unchanged"
"asRNA:CR44891"	1.88834235953787	-1.05893328557339	2.10164721498852	-0.503858724728533	0.614360657218653	0.839765227155964	"downregulated"
"asRNA:CR44892"	22.4415592606548	-0.494922791693837	0.564577046774266	-0.87662577591774	0.380689934062979	0.628528350917756	"unchanged"
"elav"	96.9067672627935	0.0827064999640851	0.504991978383811	0.163777848964613	0.869906030162973	1	"unchanged"
"arg"	2405.15581126938	-0.387858379058906	0.16593030534048	-2.33747764317701	0.0194143620904578	0.0761107381880781	"unchanged"
"CG4293"	390.766916788113	-0.109830874323823	0.12930800011443	-0.849374162670748	0.39567312542364	0.645119226234195	"unchanged"
"Appl"	212.346072667916	0.872117410945159	0.456386526184446	1.91091840119903	0.0560150679403725	0.169259200847889	"unchanged"
"vnd"	31.5196253380243	-1.11886795568642	1.68771128122051	-0.662949858862878	0.507362667771126	0.756494589059672	"downregulated"
"CG13366"	373.848162661325	-0.231292166029543	0.226197903893982	-1.02252126146115	0.306534254927596	0.544687330971108	"unchanged"
"lncRNA:CR45474"	1.1683643281942	2.76225477447963	2.10621323521395	1.31147916473853	0.189695928417069	NA	"upregulated"
"CG13365"	173.241246613627	-0.219428542219255	0.182520501510739	-1.20221312347394	0.229280966029049	0.451381336996	"unchanged"
"Vsp37A"	265.389923532786	0.140282095586511	0.129878774331517	1.0801002420029	0.280097544128502	0.516019107639752	"unchanged"
"CG13369"	421.267520805875	0.375485900470858	0.158368901073236	2.37095728975993	0.0177420811642189	0.0711974659265243	"unchanged"
"CG13364"	1431.4354828098	-0.0236557413405713	0.155506487253282	-0.152120607689131	0.879091810774981	1	"unchanged"
"CG17829"	153.967795480989	-0.360494754173928	0.217072166899369	-1.66071385071237	0.0967709302972843	0.251276575011159	"unchanged"
"RpL36"	17286.4324544389	-0.136464692711077	0.112257738498299	-1.21563728734073	0.22412312341992	0.443817677790187	"unchanged"
"Mybbp1A"	676.354898109805	-0.534709519065619	0.144822303791554	-3.69217658514284	0.000222342993560264	0.00184156896798772	"unchanged"
"Dredd"	315.380151085615	0.728980258889679	0.136649599915192	5.33466808056592	9.57194871212086e-08	1.47862133869765e-06	"unchanged"
"su(sable)"	391.565377847072	0.167561167473499	0.181954332262093	0.920896828288422	0.357104294686291	0.603685559569939	"unchanged"
"CG13367"	91.6284086480876	0.681749245353123	0.223682209900368	3.04784741556688	0.00230486927812941	0.0138025624447452	"unchanged"
"Roc1a"	1466.50269923907	0.113146194478862	0.0890662486158635	1.27035994259569	0.203956445136785	0.417079041155046	"unchanged"
"Hmt4-20"	376.759745519012	-0.222844449473738	0.181976461121657	-1.22457843228833	0.220734098209559	0.439010923773909	"unchanged"
"SkpA"	1433.49948859418	-0.110303297856163	0.0867463371542147	-1.27156144541377	0.203528982646648	0.416675016242902	"unchanged"
"sdk"	292.312984324121	-0.581362436766849	0.230966281791642	-2.51708791541834	0.0118329298962835	0.0523527716119132	"unchanged"
"CG13362"	0.72006070356796	-1.11886596982086	2.52945139619065	-0.442335429534589	0.658246496633861	NA	"downregulated"
"CG5254"	1133.78391380491	0.189481766525333	0.181822366783051	1.04212572896172	0.297353391332474	0.534233955185967	"unchanged"
"CG13361"	2.40982918848629	0	2.04391221203895	0	1	1	"unchanged"
"CG5273"	296.031392166308	0.519930017242368	0.229234214880656	2.26811698905006	0.0233220771535381	0.0883412013391596	"unchanged"
"RpL22"	8943.57523728143	0.0579422924917847	0.127870486490894	0.453132650714605	0.650453225539543	0.85835199948338	"unchanged"
"lncRNA:CR42491"	733.296890892893	-0.914270079137009	0.164518932931331	-5.55723321837142	2.74084440863516e-08	4.59753163038912e-07	"unchanged"
"snoRNA:Psi18S-531"	78.5582637507637	-0.832823814762799	0.252500105471779	-3.29831075993701	0.000972684197935831	0.00660295920883406	"unchanged"
"snoRNA:Psi28S-2179"	12.2648701706391	-1.03567941719442	0.962745687570126	-1.07575596605203	0.282036410351655	0.517836562987379	"downregulated"
"fz3"	54.3639428839967	0.0514251454867906	0.504824661571551	0.101867340091312	0.918861973901992	1	"unchanged"
"tw"	248.395728867865	0.126986513490808	0.66192020342232	0.191845652745226	0.847863109374672	1	"unchanged"
"CG13360"	6568.35732056841	-0.958455721330928	0.223992136745218	-4.27897039270237	1.87759833893548e-05	0.000196335403230032	"unchanged"
"CG16989"	428.926717617248	0.0304589170198391	0.121886432957736	0.249895876683836	0.802667872015201	0.970213749935012	"unchanged"
"Rbf"	893.251848578631	0.0343695619752197	0.162484590042189	0.211525055799419	0.832477582799685	0.991228447981342	"unchanged"
"Sec22"	1629.41184397671	0.013638145754129	0.10011165437783	0.136229351506444	0.89163997231387	1	"unchanged"
"CG43867"	86.2402985190285	0.432473648472537	1.26396352386901	0.342156747647851	0.732232933269685	0.918882200474016	"unchanged"
"Lztr1"	172.458512483792	-0.146205171078237	0.228268622927711	-0.640496136538826	0.521850100069636	0.763297893511404	"unchanged"
"MED22"	130.712101941069	0.40042097214126	0.226901816837192	1.76473233102657	0.0776087621544792	0.214975875809975	"unchanged"
"CG3706"	2.42080585082036	3.36316138628088	1.75567498363104	1.91559452497596	0.0554167270050165	0.168245925789937	"upregulated"
"CG32815"	21.1024945301854	-0.166353093160692	0.57753872741224	-0.288037988216071	0.773317659931125	0.951092136826368	"unchanged"
"TRAM"	4156.11220080744	-0.856406843463354	0.116292026473888	-7.364278269376	1.78107823177397e-13	5.29213818867266e-12	"unchanged"
"CG3704"	259.141323234188	0.429831865264424	0.183081673249609	2.34776019704825	0.0188866764887653	0.0746037575454662	"unchanged"
"mus81"	43.2115131821377	-0.45363311497629	0.361359658052559	-1.25535074230757	0.20935146234303	0.422784986625897	"unchanged"
"CG3703"	8.1011640395191	-2.6378140788131	1.47523751434738	-1.78806060255322	0.0737662309567494	0.208799521513444	"downregulated"
"CG3699"	1520.40619883989	-1.50058263561442	0.513792960494631	-2.92059788863163	0.00349360425089361	0.0194835621684451	"downregulated"
"CG3690"	269.737707647442	-1.48767777985534	1.22393173131011	-1.21549081684721	0.224178949138193	0.443827793897296	"downregulated"
"TfIIA-S-2"	4.1394706656962	-0.650492345184564	1.62134477998691	-0.401205439591827	0.688268876195746	0.885580221087168	"unchanged"
"su(w[a])"	813.84669205202	-0.278020815596454	0.142972957609062	-1.9445692405459	0.0518268443829314	0.160740423063532	"unchanged"
"CG11638"	21.0489805189255	-0.274140231681259	0.524678936920541	-0.522491398816674	0.601328233555887	0.82851191434439	"unchanged"
"CG32814"	3.47287641095442	1.00744204296906	1.95888405888705	0.51429385950562	0.607046554185416	0.833910067561322	"upregulated"
"CG3021"	210.60347511839	0.176393609166864	0.144446424359748	1.22116978629773	0.222021741300335	0.441053791422947	"unchanged"
"CDC45L"	354.03394097457	-0.0212876719437942	0.118260267882862	-0.180006965356106	0.857147099958501	1	"unchanged"
"CG33082"	67.972831274554	-0.17279731953623	0.226762872946208	-0.762017685219661	0.446049449060155	0.698658758249919	"unchanged"
"CG14630"	51.5017503632174	0.00955176035403595	0.289580198529068	0.032984853255003	0.973686666420859	1	"unchanged"
"CG42259"	29.9606354047946	-0.179165877924455	0.497497722155511	-0.360134066841919	0.718746877955664	0.907570536558754	"unchanged"
"lncRNA:CR44779"	5.10594843345587	2.22292472414581	1.02905547834046	2.16016023521948	0.0307602673111084	0.109141242090801	"upregulated"
"CG14629"	7021.86657712492	-0.432036141502056	0.0954980398395127	-4.52403151130751	6.0672685165427e-06	7.04178709897566e-05	"unchanged"
"CG3655"	220.955205428514	1.06577844593545	0.722607824089192	1.4749057654874	0.140237880076774	0.324279597243232	"upregulated"
"CG14628"	1.23448063164923	-3.01098235653603	2.33065673241683	-1.29190297080502	0.196390748797259	NA	"downregulated"
"CG11378"	782.599643136742	-0.410595307432774	0.708422556685804	-0.579590956778186	0.562190492854245	0.795564534537557	"unchanged"
"CG11384"	39.2814623896472	0	1.68983352880043	0	1	1	"unchanged"
"CG14626"	7.02317244088007	0	1.85803530114194	0	1	1	"unchanged"
"CG11380"	28.005311288779	0	1.74171817753637	0	1	1	"unchanged"
"CG11381"	3.23439447783441	0	1.93816412946897	0	1	1	"unchanged"
"CG11382"	299.5884964213	-0.742205341820492	1.31212272288698	-0.565652380584848	0.571630112435516	0.802851281510556	"unchanged"
"CG11398"	41.7269596130302	-0.22005536910733	0.428508511783141	-0.513537918282229	0.607575093655488	0.834159720174654	"unchanged"
"CG3638"	339.756299289443	-0.661326734204763	0.166044408394694	-3.98283050057767	6.80993256017572e-05	0.000630817858534165	"unchanged"
"CG11403"	20.9830139612445	-0.406564409630952	0.602886876285962	-0.674362680003187	0.500080763321523	0.756486062195237	"unchanged"
"Atf3"	258.301396347808	0.460161606522491	0.371850369366445	1.23749132562786	0.215904732733026	0.432087590811862	"unchanged"
"CG32812"	1.01540208598981	-0.0292519474695906	2.32661923560589	-0.0125727265647629	0.989968679868378	NA	"unchanged"
"DAAM"	193.185253591271	-0.307216341070705	0.488659930799797	-0.628691492195563	0.529551049063167	0.770005035240264	"unchanged"
"lncRNA:CR46248"	1.10553697722933	0	2.27316216012557	0	1	NA	"unchanged"
"fs(1)N"	0.89272717324477	-1.11886313375834	3.38638350607423	-0.330400597496241	0.741097290123228	NA	"downregulated"
"CG11409"	72.8450077316867	0.436439786688385	0.836405422149257	0.521804109742491	0.601806727940615	0.828842072354187	"unchanged"
"Naa30A"	748.622543209473	-0.0559505884336377	0.109104443398788	-0.512816771624346	0.608079496711762	0.8344308551092	"unchanged"
"MTPAP"	427.604395965899	-0.0748168886633395	0.158182342166016	-0.472978763867445	0.636228329977506	0.851946427265594	"unchanged"
"Tsp2A"	233.795622613844	2.87377143242195	0.432566359973055	6.64353888407078	3.06239639959478e-11	7.22419974958638e-10	"upregulated"
"CG12773"	957.363224896438	0.0404186371455028	0.0913938475876288	0.442246805582282	0.658310619440209	0.86431582595826	"unchanged"
"CG11417"	352.393642804368	-0.283970664130272	0.158753558087472	-1.78875149351806	0.0736548459629571	0.208647160679124	"unchanged"
"png"	3.93189139744031	-0.115885324572994	1.1117297087619	-0.104238758449706	0.916979876697047	1	"unchanged"
"CG14770"	5.13291355461819	-3.01226300139619	1.5977954792476	-1.8852619377886	0.0593944822342446	0.177108580832852	"downregulated"
"ssx"	473.845401201564	-0.0529297228688542	0.118335512315559	-0.447285196414321	0.654669154150404	0.861591194012205	"unchanged"
"AMPKalpha"	766.538919506406	0.110100234136946	0.135808033818299	0.810704868051115	0.417535177094592	0.669719034056591	"unchanged"
"CG3719"	312.905849360758	0.385524946656046	0.173106690445931	2.22709443328225	0.025940963179428	0.0962169081092359	"unchanged"
"CG32813"	106.20903605709	-0.526704057552489	0.562584416132393	-0.936222267181571	0.349158760743643	0.594690919825704	"unchanged"
"Rilpl"	230.984111924585	-0.0422564463065122	0.169968918994714	-0.248612784951738	0.803660317994827	0.970873801176821	"unchanged"
"futsch"	102.073675858879	0.813695120418323	0.668829813675629	1.21659516932502	0.223758281594018	0.443479371666657	"unchanged"
"CG14785"	36.7211327999468	0.50644810785211	0.496828732897156	1.01936155121074	0.308031352553779	0.546021346213911	"unchanged"
"Lrpprc2"	676.579445965796	-0.226357286932474	0.15605357885878	-1.45051006575963	0.14691633429602	0.333691646817408	"unchanged"
"CG14787"	92.0418620826643	-0.70106211388513	0.535462835509257	-1.30926381327357	0.190445002898102	0.401140694657537	"unchanged"
"Ns3"	659.019965496091	-0.048298220280006	0.159523663018741	-0.302765241005855	0.762068774504941	0.941654121434068	"unchanged"
"O-fut2"	194.706931970414	-0.848049971216073	0.209339700273368	-4.05107091540037	5.09837513510761e-05	0.000486785158861241	"unchanged"
"CG14777"	293.106640736056	0.790811003955668	0.20823844961384	3.79762241517913	0.000146090633949819	0.00126190281509474	"unchanged"
"CG14778"	3.39078059784875	1.03446177983355	1.16177103914781	0.890417943790676	0.373241510887846	0.621022250750508	"upregulated"
"CG32808"	12.3077837279581	0.775627494175162	0.819577195312588	0.946375153690479	0.343957273584018	0.589471422394077	"unchanged"
"pck"	113.153525460409	-0.392972353885987	0.304649664174643	-1.28991559846497	0.197079964287097	0.409485023236946	"unchanged"
"CG14780"	28.4653022052985	-0.294963523961102	0.393799505217393	-0.749019539265978	0.453845428681141	0.707101581218826	"unchanged"
"Rab27"	5.68077034530056	-0.186984128279608	1.57435793662372	-0.118768498528742	0.905458766526125	1	"unchanged"
"mei-38"	15.0828782288241	0.801541726206212	1.10306824343552	0.726647449943623	0.467441952827315	0.721668261924625	"unchanged"
"rush"	416.467978411137	0.51646196930826	0.134961438541271	3.82673728800192	0.000129852971938619	0.00113791383548145	"unchanged"
"sta"	30390.1017579331	-0.0954133479968194	0.150757568297951	-0.632892590893006	0.52680378648319	0.76724135235097	"unchanged"
"snoRNA:M"	4.05387820177422	-1.64449675799473	1.05526459679598	-1.55837385522816	0.119144650587788	0.290776049179128	"downregulated"
"inc"	530.240772991397	-0.2885678802345	0.13020168890886	-2.21631441690819	0.0266699763455709	0.0980845426980331	"unchanged"
"Nmdar2"	29.832099546441	2.06644040242517	1.3969584464948	1.4792425698919	0.139075495819845	0.3224144142061	"upregulated"
"CG14795"	73.5832358530718	0	1.68869533135403	0	1	1	"unchanged"
"Mur2B"	350.04571456595	0.00688767847677606	0.21006534258344	0.0327882666986831	0.973843435001196	1	"unchanged"
"br"	97.4862566170758	-2.7075767592072	0.528791314066519	-5.12031246955505	3.05029813553838e-07	4.4706188981105e-06	"downregulated"
"dor"	148.846505143762	-0.0283309083213759	0.194641444891737	-0.145554346542865	0.884273210226443	1	"unchanged"
"CG3740"	353.093222123073	1.19729694261839	0.235991099139967	5.07348347874879	3.9059840160857e-07	5.62616902979231e-06	"upregulated"
"hfw"	263.916780096888	-0.282798471382694	0.153420004487045	-1.84329593998007	0.0652858136112873	0.190140124001808	"unchanged"
"CG32809"	53.1663339009739	0.447972211975073	0.42382870242158	1.05696525368751	0.290527445462283	0.526844417108942	"unchanged"
"b6"	15.6003093497364	0	1.80292044655867	0	1	1	"unchanged"
"CR14798"	1.82927260314621	0	2.14121586280333	0	1	1	"unchanged"
"a6"	54.9348823021069	-0.0215667712504418	0.31809590428754	-0.0677995879850963	0.945945171749642	1	"unchanged"
"Scgdelta"	104.230144886667	2.30077248856924	1.34885816035713	1.70571862645667	0.0880604799686374	0.235238938751887	"upregulated"
"prage"	123.710033286675	2.22015971449609	0.232158284242315	9.56312940432829	1.14248759845423e-21	6.53923822799461e-20	"upregulated"
"Adar"	108.077307473817	0.00218615694643677	0.669662127362581	0.00326456709601722	0.997395256943014	1	"unchanged"
"CG14810"	0.733987127054256	1.59095222019377	2.5621174786306	0.620952096640041	0.534631142119032	NA	"upregulated"
"CG14811"	2.05636661347385	-4.01051781446839	2.2322368634789	-1.79663631583347	0.0723933751530628	0.205662997593928	"downregulated"
"CG14812"	205.340314231958	0.0912617291137324	0.190088589523195	0.480101037851072	0.631155550289369	0.851946427265594	"unchanged"
"deltaCOP"	2031.66677827774	0.0442876196911566	0.109774735552814	0.403440914415586	0.686623893017674	0.883881964555777	"unchanged"
"CG14814"	27.0052051394348	0.773169634317126	0.498617202484154	1.5506276768333	0.120990935536634	0.293676267435887	"unchanged"
"MED18"	174.79473776212	0.22576997175412	0.151223194489016	1.4929586199855	0.135448018991575	0.316705484096619	"unchanged"
"Pex5"	735.115863631922	-0.421004381361184	0.0949196386748342	-4.43537699088191	9.19113021894589e-06	0.000102201984796561	"unchanged"
"CG14803"	165.444409031693	-0.410157638293766	0.192384221837371	-2.13197129357357	0.0330092065264276	0.114432617460918	"unchanged"
"Pgam5"	403.317702886615	-0.0130834118234054	0.179580123760358	-0.0728555674728493	0.941921051951628	1	"unchanged"
"Vps26"	571.326543543954	0.0700079000966829	0.126800207357246	0.55211187391392	0.580871707207589	0.811332389594886	"unchanged"
"CG14817"	515.202872107281	0.11947860146848	0.165796584339317	0.720633672548746	0.471134930788064	0.725310358482475	"unchanged"
"CG14805"	617.736544086134	-0.501481010968201	0.166906882418689	-3.00455561628804	0.00265969127808735	0.0155506143275269	"unchanged"
"CG14818"	325.660544933827	-0.169449151505028	0.169071988522344	-1.00223078338393	0.316232143460389	0.55593672165078	"unchanged"
"CG14806"	369.369580311964	0.395419163927062	0.144964213513361	2.72770192272742	0.00637772102439752	0.0318886051219876	"unchanged"
"trr"	300.223006560703	-0.227203644069426	0.195532123721546	-1.16197604641672	0.245245194977351	0.472144221286258	"unchanged"
"mRpL16"	601.436293407582	0.223452139502775	0.17233624378257	1.29660560424362	0.194766923197082	0.406153459207722	"unchanged"
"arm"	1414.44181820099	-0.294897477767826	0.107708156822243	-2.73793077950924	0.00618270878111984	0.0311715150647558	"unchanged"
"CG32803"	181.57357379882	-0.251674502943122	0.1644415491974	-1.53048000442397	0.125897959177524	0.301506343548904	"unchanged"
"CG32801"	3.84941110974865	1.81075791758171	1.55337948881318	1.16568934418284	0.243740069983351	0.470232666307413	"upregulated"
"Edem1"	399.534465811737	-0.332190120417946	0.119504236863238	-2.77973508837272	0.00544032593458626	0.0279336848624295	"unchanged"
"mip130"	289.238855609251	-0.594141807003035	0.15314446605878	-3.87961656267091	0.000104621256800185	0.000937196184268546	"unchanged"
"Rbcn-3B"	317.499181216757	0.083157407794155	0.167669207713384	0.495961118491748	0.619921843462325	0.843677712371786	"unchanged"
